,Date Submitted,Workout Date,Activity Type,Calories Burned (kCal),Distance (km),Workout Time (seconds),Avg Pace (min/km),Max Pace (min/km),Avg Speed (km/h),Max Speed (km/h),Avg Heart Rate,Steps,Notes,Source,Link,day,month,week,year,season
855,2018-01-06,2018-01-05,Run,973,20.0480810112,7778,6.4661129006601445,2.715392110077149,9.2791556352,22.09629312,,20069.0,"heavy rain runstalgic, Yogyakarta...
Gonna miss all I had left again....",Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2644023412,Saturday,January,1,2018,winter
857,2018-01-03,2018-01-03,Run,49,1.5255309738240002,952,10.400759564145387,4.135411695697129,5.76882231552,14.50883161728,,2388.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2640966001,Wednesday,January,1,2018,winter
858,2018-01-01,2018-01-01,Run,208,4.4007028876800005,1449,5.487763958482462,3.4612115246957766,10.93341642624,17.3348879616,,3787.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2638034032,Monday,January,1,2018,winter
859,2017-12-29,2017-12-29,Run,525,11.05525986048,3818,5.755935337628251,3.001011592300962,10.42402686336,19.9932023808,,9940.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2634540496,Friday,December,52,2017,winter
860,2017-12-26,2017-12-25,Run,680,13.94282533248,5525,6.604367990932952,2.4140332955539647,9.0849078144,24.854708736,,14234.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2630110615,Tuesday,December,52,2017,winter
861,2017-11-10,2017-11-10,Run,444,9.04657324032,3661,6.744735743259365,2.752736518730613,8.89584208128,21.7964723328,,9417.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2569457014,Friday,November,45,2017,autumn
862,2017-11-01,2017-11-01,Run,553,11.614345966080002,4055,5.818954803944961,3.4140556649168854,10.31113138176,17.574358348799997,,10548.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2554389829,Wednesday,November,44,2017,autumn
863,2017-10-28,2017-10-28,Run,578,12.20328540288,4022,5.4930580410403245,3.219709397120814,10.92287522304,18.6352379136,,10512.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2547731160,Saturday,October,43,2017,autumn
864,2017-10-25,2017-10-25,Run,526,11.02458576384,3413,5.159679968981149,3.4923484351387897,11.62862084736,17.1803909376,,8969.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2543022231,Wednesday,October,43,2017,autumn
865,2017-10-21,2017-10-21,Run,965,20.3842729728,6644,5.432281724727591,3.312094865982661,11.0450888064,18.1154198016,,17381.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2535424461,Saturday,October,42,2017,autumn
866,2017-10-18,2017-10-18,Run,585,12.371429664,4127,5.559855444205838,2.911186172751133,10.79164931328,20.610063936,,10775.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2530122921,Wednesday,October,42,2017,autumn
867,2017-10-12,2017-10-12,Run,871,18.3082192128,6353,5.783368875765529,2.788968672949972,10.37457172224,21.5133887232,,16533.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2519299628,Thursday,October,41,2017,autumn
868,2017-10-07,2017-10-07,Run,619,13.06753531776,4404,5.6169718841962935,3.4651572317664834,10.68190814592,17.3152539648,,11489.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2509833953,Saturday,October,40,2017,autumn
869,2017-10-03,2017-10-03,Run,385,8.07570428544,2861,5.9045362582518095,3.140571562077468,10.16167160448,19.1048444928,,7433.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2501026742,Tuesday,October,40,2017,autumn
870,2017-09-26,2017-09-26,Run,548,11.46993952896,4092,5.945981716774039,3.067436172751133,10.09084437504,19.5602888448,,10625.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2487533429,Tuesday,September,39,2017,autumn
871,2017-09-03,2017-09-03,Run,159,5.0756939481600005,3360,11.033004752246878,4.29517244293327,5.438246964479999,13.96917029376,,8407.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2439949322,Sunday,September,35,2017,autumn
872,2017-08-28,2017-08-28,Run,216,6.203055513600001,5724,15.37949624194703,1.2235295872106895,3.9012912576,49.0384819584,,14144.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2428380596,Monday,August,35,2017,summer
873,2017-08-28,2017-08-28,Run,645,13.50482626944,4827,5.9571353296747,3.595551976457488,10.07196676992,16.687287935999997,,12532.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2428151210,Monday,August,35,2017,summer
874,2017-08-17,2017-08-17,Run,1121,23.2704705024,8782,6.289767756303189,3.792930535671677,9.53925781248,15.818902007039998,,22705.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2405163002,Thursday,August,33,2017,summer
875,2017-08-11,2017-08-11,Run,580,12.16773499392,4299,5.888523522627853,3.920342698639942,10.18930404096,15.30479706624,,11172.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2391825563,Friday,August,32,2017,summer
876,2017-08-07,2017-08-07,Run,351,7.135155371520001,2912,6.801964030064424,3.845399119144198,8.82094321152,15.603056789759998,,7486.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2382255494,Monday,August,32,2017,summer
877,2017-08-06,2017-08-06,Run,488,10.046152892160002,3918,6.499977630637079,3.371212121212121,9.23076266112,17.797735296,,10105.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2379468884,Sunday,August,31,2017,summer
879,2017-07-28,2017-07-28,Run,730,15.36318406656,6774,7.348708542114053,2.880521504414221,8.16466882176,20.8295784576,,17325.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2360654360,Friday,July,30,2017,summer
880,2017-07-24,2017-07-24,Run,800,16.5599888256,6327,6.367749840928974,3.660404487791299,9.422467718399998,16.391651443199997,,16343.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2351172614,Monday,July,30,2017,summer
881,2017-07-17,2017-07-17,Run,142,2.93727810816,1127,6.394841624910522,3.5938804879503694,9.38258817408,16.695012787199996,,2910.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2335828865,Monday,July,29,2017,summer
882,2017-07-09,2017-07-09,Run,481,10.15811495424,3327,5.458690000397677,3.872484689413824,10.99164249216,15.49392717312,,9035.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2317845698,Sunday,July,27,2017,summer
883,2017-07-05,2017-07-05,Run,493,10.28164819968,3774,6.117697645748827,3.30049386582359,9.80761592448,18.179149824,,9778.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2308288310,Wednesday,July,27,2017,summer
884,2017-06-17,2017-06-17,Run,530,11.16070407936,3851,5.750833880139982,3.607519585619979,10.43328059136,16.6319265024,,10026.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2268266525,Saturday,June,24,2017,summer
885,2017-06-14,2017-06-14,Run,226,4.7630145024,1527,5.343257874015748,1.9671617752326411,11.22910119936,30.5007702912,,4000.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2262506477,Wednesday,June,24,2017,summer
886,2017-06-03,2017-06-03,Run,763,16.162641792,5484,5.655018442296986,3.0724692794082555,10.61005093632,19.5282628992,,14298.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2237364272,Saturday,June,22,2017,summer
887,2017-05-22,2017-05-22,Run,652,13.792239014400002,4754,5.744775511015668,3.1570378986717564,10.44427241088,19.0052260992,,12379.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2209921025,Monday,May,21,2017,spring
888,2017-05-18,2017-05-18,Run,490,10.4139845568,3414,5.463810099021713,2.390377694265489,10.981342690559998,25.1006164992,,8927.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2201558909,Thursday,May,20,2017,spring
889,2017-04-23,2017-04-23,Run,951,20.149791552,6833,5.651855662928497,2.337691630875686,10.61597332224,25.6663009152,,17816.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2144794949,Sunday,April,16,2017,spring
890,2017-04-11,2017-04-11,Run,1019,21.4755691392,7568,5.87333099697765,3.4383512785333648,10.21566509568,17.4502779264,,19671.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2119201475,Tuesday,April,15,2017,spring
891,2017-04-07,2017-04-07,Run,958,20.0284470144,7463,6.210325449375646,3.1128894754632945,9.66132655488,19.2746302848,,19314.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2110416626,Friday,April,14,2017,spring
892,2017-04-06,2017-04-05,Run,0,21.0835329408,0,0.0,0.0,0.0,0.0,,,,File,http://www.mapmyrun.com/workout/2107269473,Thursday,April,14,2017,spring
893,2017-04-03,2017-04-03,Run,859,18.053620992000003,6489,5.990509176409767,3.187081195816432,10.01584894464,18.8259451776,,16840.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2101752479,Monday,April,14,2017,spring
894,2017-03-06,2017-03-06,Run,324,6.878287975680001,2314,5.607017517696651,2.022047492642965,10.70086621824,29.6729237376,,6037.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2047163135,Monday,March,10,2017,spring
895,2017-02-18,2017-02-18,Run,860,18.210371097600003,6183,5.65885230255309,3.057289181181898,10.60285716864,19.6253063424,,16119.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2015993654,Saturday,February,7,2017,winter
896,2017-02-13,2017-02-13,Run,774,16.4380005504,5428,5.5035032907818335,3.236908951721944,10.90214687232,18.5362632576,,14184.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/2006842307,Monday,February,7,2017,winter
897,2017-02-04,2017-02-04,Run,269,5.706395861760001,1841,5.3770107571780805,3.430733267716535,11.158611932159998,17.4889021824,,4820.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1990423628,Saturday,February,5,2017,winter
898,2017-01-30,2017-01-30,Run,481,10.20153505536,3252,5.312928746122644,3.382732343116201,11.29321746432,17.737223961599998,,8524.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1981296947,Monday,January,5,2017,winter
899,2017-01-24,2017-01-24,Run,388,8.18534889216,2561,5.21460918237493,2.8767187127177283,11.50614976896,20.85709824,,6724.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1970500262,Tuesday,January,4,2017,winter
900,2017-01-20,2017-01-20,Run,311,6.596733242880001,2112,5.335981617354649,3.4480073868607333,11.24442215424,17.401353868799998,,5534.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1963316876,Friday,January,3,2017,winter
901,2017-01-11,2017-01-11,Run,252,5.342458809600001,1707,5.325262964288555,3.4307829774119143,11.267049530879998,17.488741248,,4473.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1946765627,Wednesday,January,2,2017,winter
902,2016-12-26,2016-12-25,Run,990,20.2210854912,8265,6.81221665473634,3.3094478247037302,8.807714403839999,18.1299038976,,21246.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1921287536,Monday,December,52,2016,winter
903,2016-12-23,2016-12-23,Run,332,7.02507624192,2404,5.703379762188817,3.5615816133778733,10.52007251328,16.8464520576,,6263.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1919357492,Friday,December,51,2016,winter
904,2016-12-20,2016-12-20,Run,610,12.8278396224,4575,5.944105175773482,2.905668396564065,10.09403087616,20.6493319296,,11880.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1915933997,Tuesday,December,51,2016,winter
905,2016-12-17,2016-12-16,Run,242,5.1207716736,1624,5.285662978207269,1.4287498508709138,11.35145962368,41.9948660736,,4259.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1911705521,Saturday,December,50,2016,winter
906,2016-12-13,2016-12-12,Run,495,10.41958507392,3706,5.9279370973514665,3.227948779129881,10.121566752,18.5876013312,,9625.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1907100842,Tuesday,December,50,2016,winter
908,2016-10-27,2016-10-27,Run,807,17.1385479936,5677,5.5207090590948855,3.380433269704923,10.86817362048,17.7492940416,,14831.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1834871624,Thursday,October,43,2016,autumn
909,2016-10-20,2016-10-20,Run,440,9.34830914688,3078,5.487621043108248,2.2716895828362365,10.93370610816,26.4120709248,,8045.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1822228508,Thursday,October,42,2016,autumn
910,2016-10-13,2016-10-13,Run,777,16.4940057216,5397,5.453495337230573,3.5308796627694266,11.0021193216,16.9929023616,,14114.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1808375492,Thursday,October,41,2016,autumn
911,2016-10-08,2016-10-08,Run,662,14.053483825920004,4593,5.44704550425515,3.3177431301200984,11.01513891456,18.0845203968,,12013.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1798659056,Saturday,October,40,2016,autumn
912,2016-10-05,2016-10-05,Run,947,20.0574152064,6814,5.6620772190408015,3.562283762825101,10.5968060352,16.8430724352,,17764.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1792828331,Wednesday,October,40,2016,autumn
913,2016-09-22,2016-09-22,Run,683,14.46290093952,4904,5.651240505448183,3.227066432036904,10.61714814336,18.592751232,,12786.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1765976081,Thursday,September,38,2016,autumn
914,2016-09-01,2016-09-01,Run,957,20.3060588544,6709,5.506554223335719,3.438699246401017,10.89611183232,17.448507648,,17531.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1718782940,Thursday,September,35,2016,autumn
915,2016-08-26,2016-08-26,Run,646,13.69727162496,4417,5.37455012725682,3.314300733715104,11.163729646079998,18.1033497216,,11566.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1705144874,Friday,August,34,2016,summer
916,2016-08-22,2016-08-22,Run,999,21.2050384128,6824,5.363483506323074,3.214707359023304,11.18675935872,18.6642061056,,17871.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1695176678,Monday,August,34,2016,summer
917,2016-08-18,2016-08-18,Run,964,20.4584637312,6791,5.53234734152549,3.350824932394814,10.84530484224,17.9060441472,,17738.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1686922658,Thursday,August,33,2016,summer
918,2016-08-15,2016-08-15,Run,731,15.50733300864,5033,5.40926613576712,3.575065368249424,11.0920816512,16.7828829696,,13171.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1679478494,Monday,August,33,2016,summer
919,2016-08-11,2016-08-11,Run,991,21.025274688000003,6963,5.519559522389247,3.2666353495585776,10.87044279552,18.367443072,,18191.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1671287969,Thursday,August,32,2016,summer
920,2016-08-08,2016-08-08,Run,990,21.00998592,6841,5.429864590789787,3.0076789051936688,11.0499973056,19.9489454208,0.0,17898.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1663844732,Monday,August,32,2016,summer
921,2016-08-03,2016-08-03,Run,757,16.06933202688,5184,5.376700071581961,3.075079038415653,11.15925566976,19.511686656,,13574.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1652759123,Wednesday,August,31,2016,summer
922,2016-07-28,2016-07-28,Run,991,21.0272059008,6903,5.471477819533922,2.940601884991649,10.96595736192,20.4039069696,,18047.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1639293242,Thursday,July,30,2016,summer
923,2016-07-25,2016-07-25,Run,993,21.0125608704,7166,5.6838997753121765,3.169577169331106,10.55612181888,18.9299088,,18675.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1631813570,Monday,July,30,2016,summer
924,2016-07-22,2016-07-22,Run,332,7.0043478912,2191,5.21342857710968,3.288103724250378,11.5087408128,18.247546944,,5752.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1625659376,Friday,July,29,2016,summer
925,2016-07-20,2016-07-20,Run,456,16.1499279744,5966,8.5348440109759,3.3443937405551574,7.03000083456,17.9404841088,0.0,15121.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1621155185,Wednesday,July,29,2016,summer
926,2016-07-15,2016-07-15,Run,260,18.3600400896,6121,12.371127614729977,2.4359676986399426,4.8499995456,24.6308489856,0.0,15243.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1609467371,Friday,July,28,2016,summer
927,2016-07-12,2016-07-12,Run,995,21.075164352,7165,5.666240406028792,2.1616820269625387,10.58903290368,27.7561950336,,18678.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1602209894,Tuesday,July,28,2016,summer
928,2016-07-08,2016-07-08,Run,996,21.0455524224,7299,5.780311729499721,3.5291460371430845,10.38005958528,17.0012709504,,18996.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1593159068,Friday,July,27,2016,summer
929,2016-07-05,2016-07-05,Run,997,21.0334823424,7353,5.826442326811421,3.372840113735783,10.297870387199998,17.7892057728,,19124.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1585957433,Tuesday,July,27,2016,summer
930,2016-07-01,2016-07-01,Run,975,20.5426324224,7268,5.896675912670006,3.4958094726795514,10.17522228096,17.1634928256,,18885.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1577460731,Friday,July,26,2016,summer
931,2016-06-27,2016-06-27,Run,951,20.1227545728,6900,5.71490619780482,3.212308866221268,10.49886135936,18.6782073984,,17974.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1567643357,Monday,June,26,2016,summer
932,2016-06-22,2016-06-22,Run,952,20.091050496,7000,5.806918843951324,3.1543287202736017,10.33250347008,19.0214804736,,18211.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1556734079,Wednesday,June,25,2016,summer
933,2016-06-08,2016-06-08,Run,648,18.559920614400003,6401,7.500012427423845,3.3042593752485483,8.00000074368,18.1583892864,,16349.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1524167366,Wednesday,June,23,2016,summer
934,2016-06-05,2016-06-05,Run,0,16.3699252992,0,0.0,0.0,0.0,0.0,0.0,21184.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1516618661,Sunday,June,22,2016,summer
935,2016-06-02,2016-06-02,Run,770,16.370408102400003,5597,5.698272090988626,3.447845830350752,10.52950326912,17.4021585408,,14583.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1509874685,Thursday,June,22,2016,summer
936,2016-05-28,2016-05-28,Run,759,16.042134113280003,5724,5.946839209019327,3.41482616519526,10.08939596544,17.5704959232,,14863.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1498262099,Saturday,May,21,2016,spring
937,2016-05-24,2016-05-24,Run,801,17.071921152,5698,5.562744820249741,3.158286854768154,10.78603270272,18.9976621824,,14876.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1489671149,Tuesday,May,21,2016,spring
938,2016-05-14,2016-05-14,Run,286,6.06098262528,2122,5.835141523502744,3.78788500159071,10.28251724544,15.839968319999995,,5518.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1472865567,Saturday,May,19,2016,spring
939,2016-05-11,2016-05-11,Run,633,13.11673296384,5158,6.553974787242503,2.1812862880776267,9.154753344,27.506746713599995,,13295.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1468906279,Wednesday,May,19,2016,spring
940,2016-05-07,2016-05-06,Run,693,14.399267477760002,5592,6.472575161059413,3.875784170444603,9.26991800064,15.480746645759998,,14427.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1462056279,Saturday,May,18,2016,spring
941,2016-05-02,2016-05-02,Run,585,12.30382112256,4533,6.140365266841644,3.7984358844349,9.77140568448,15.79598494848,,11741.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1455031061,Monday,May,18,2016,spring
942,2016-01-08,2016-01-08,Run,158,3.36813168384,1137,5.626261383520241,3.742270142368567,10.66428582912,16.03304131968,,4459.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1301616771,Friday,January,1,2016,winter
943,2016-01-06,2016-01-06,Run,161,3.4036820928,1219,5.9690345880060445,3.623967281078501,10.0518821568,16.556448268799997,,4506.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1299135899,Wednesday,January,1,2016,winter
944,2015-11-26,2015-11-26,Run,191,4.062129096960001,1281,5.25586822953949,3.3746607313290387,11.4158011968,17.7795497088,,5378.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1261179505,Thursday,November,48,2015,autumn
945,2015-11-24,2015-11-24,Run,178,3.79095463296,1253,5.508722808796628,3.839726000159071,10.89181488384,15.626118689279998,,5019.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1259153273,Tuesday,November,48,2015,autumn
946,2015-11-16,2015-11-16,Run,164,3.4819605849600004,1182,5.657733834407063,3.2114203054163686,10.60494931584,18.6833572992,,4610.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1250874559,Monday,November,47,2015,autumn
947,2015-11-13,2015-11-13,Run,183,3.84704027136,1414,6.125930814045971,3.555653732203929,9.79443539712,16.8744546432,,5093.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1247681779,Friday,November,46,2015,autumn
948,2015-11-10,2015-11-10,Run,324,6.815909802240001,2500,6.113155422333572,3.96536725522946,9.8149062528,15.13102010112,,9024.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1244169511,Tuesday,November,46,2015,autumn
949,2015-11-05,2015-11-05,Run,232,4.913600820480001,1747,5.925725015907103,3.302159140618786,10.1253487104,18.1699765632,,6506.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1238352299,Thursday,November,45,2015,autumn
950,2015-10-31,2015-10-31,Run,307,6.50451783168,2338,5.990714228903205,3.981162510936133,10.01549488896,15.07097547648,,8612.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1231842917,Saturday,October,44,2015,autumn
951,2015-10-28,2015-10-28,Run,269,5.722360554240001,2042,5.947435725363874,3.670445846257854,10.08838207872,16.3467507456,,7576.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1228679535,Wednesday,October,44,2015,autumn
952,2015-10-16,2015-10-15,Run,333,7.0969656384,2487,5.840522598027519,3.910313767597232,10.27305430272,15.34403287296,,9396.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1213064677,Friday,October,42,2015,autumn
953,2015-10-15,2015-10-14,Run,378,8.09298864,2746,5.655099220551977,3.748055108168297,10.609890001919998,16.00832179584,,10715.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1211728063,Thursday,October,42,2015,autumn
954,2015-10-14,2015-10-13,Run,337,7.177368464640001,2482,5.763478783902013,3.646199942336753,10.41037962624,16.4555424,,9503.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1210212435,Wednesday,October,42,2015,autumn
955,2015-10-09,2015-10-08,Run,314,6.69635163648,2310,5.749404726397836,3.816374870754792,10.435871635199998,15.721713722879995,,8866.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1203394633,Friday,October,41,2015,autumn
956,2015-10-08,2015-10-07,Run,354,7.56087513984,2582,5.691586136960153,3.81474687823113,10.54187912448,15.728440780799998,,10010.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1201961413,Thursday,October,41,2015,autumn
957,2015-10-03,2015-10-02,Run,293,6.213017352960001,2222,5.960602580927384,3.7578168495983455,10.06609266432,15.966720253439998,,8226.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1194970321,Saturday,October,40,2015,autumn
958,2015-09-30,2015-09-29,Run,291,6.21232533504,2152,5.773464218961266,2.458349488984332,10.39237106688,24.4066673664,,8225.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1190989977,Wednesday,September,40,2015,autumn
959,2015-09-23,2015-09-22,Run,251,5.33170839168,1876,5.864290046130597,3.363097013441501,10.23142057344,17.840704780799996,,7059.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1180764355,Wednesday,September,39,2015,autumn
960,2015-09-02,2015-09-01,Run,304,6.505065008640001,2167,5.55208830430287,3.530618686868687,10.80674496,16.994189836799997,,8613.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1148872295,Wednesday,September,36,2015,autumn
961,2015-08-27,2015-08-26,Run,311,6.592613322240001,2357,5.958694971367215,3.687937445319335,10.06932744576,16.269180364799997,,8728.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1139680861,Thursday,August,35,2015,summer
962,2015-08-26,2015-08-25,Run,353,7.538650099200001,2599,5.745937475145152,3.6747084526366014,10.4421480768,16.3277604864,,9981.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1138008873,Wednesday,August,35,2015,summer
963,2015-08-24,2015-08-23,Run,333,7.08129062784,2505,5.895818420424719,3.861964875129245,10.17670287744,15.5361241728,,9375.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1134693341,Monday,August,35,2015,summer
964,2015-08-22,2015-08-21,Run,402,8.5300060032,3066,5.990621023224369,3.345729688618468,10.01565582336,17.933402995199998,,11035.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1131720221,Saturday,August,34,2015,summer
965,2015-08-20,2015-08-19,Run,371,7.9315714368,2715,5.705045036984013,3.6641078600970336,10.51701475968,16.3750752,,10501.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1128740623,Thursday,August,34,2015,summer
966,2015-08-18,2015-08-17,Run,360,7.67964472704,2674,5.803227899069435,3.8621202179273046,10.33908568704,15.53551262208,,10168.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1125489899,Tuesday,August,34,2015,summer
967,2015-08-15,2015-08-14,Run,379,8.08000123392,2504,5.165017547522469,3.544102441740237,11.61661514112,16.929494208,,9370.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1121019057,Saturday,August,33,2015,summer
968,2015-08-12,2015-08-11,Run,280,5.91132972672,2180,6.146392567406346,3.3328424500914657,9.761830087679998,18.0026047872,,7826.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1116189723,Wednesday,August,33,2015,summer
969,2015-08-10,2015-08-09,Run,349,7.22173807872,2913,6.722739203054164,3.8890815139584825,8.92490683392,15.427799228159998,,9561.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1112986369,Monday,August,33,2015,summer
970,2015-08-08,2015-08-07,Run,383,8.12535254784,2919,5.987439602720114,3.7308369124314,10.020982752,16.082174591999998,,10758.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1109945997,Saturday,August,32,2015,summer
971,2015-08-06,2015-08-05,Run,358,7.581474743040001,2739,6.02125462300167,4.000021126620536,9.96470399232,14.99992293888,,10038.0,,Map My Fitness MapMyRun Android,http://www.mapmyrun.com/workout/1106835347,Thursday,August,32,2015,summer
